InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551992,22763,KEY CABINET MA CAMPAGNE,8,05-05-11 15:31,9.95,12747,United Kingdom
576078,22335,HEART DECORATION PAINTED ZINC,1,13-11-11 16:22,0.65,14432,United Kingdom
560772,20856,DENIM PATCH PURSE PINK BUTTERFLY,3,20-07-11 16:12,1.63,,United Kingdom
546549,21704,BAG 250g SWIRLY MARBLES,2,14-03-11 16:46,0.85,17799,United Kingdom
561900,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,31-07-11 15:31,0.85,16655,United Kingdom
568650,22078,RIBBON REEL LACE DESIGN,10,28-09-11 11:56,2.1,13505,Switzerland
564221,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,24-08-11 9:36,4.13,,United Kingdom
567175,23321,SMALL WHITE HEART OF WICKER,3,18-09-11 13:38,1.65,13067,United Kingdom
575837,21154,RED RETROSPOT OVEN GLOVE,1,11-11-11 11:37,1.25,12748,United Kingdom
573551,22507,MEMO BOARD RETROSPOT  DESIGN,4,31-10-11 13:35,4.95,15044,United Kingdom
544934,22382,LUNCH BAG SPACEBOY DESIGN,10,25-02-11 9:01,1.65,13345,United Kingdom
557296,22355,CHARLOTTE BAG SUKI DESIGN,2,19-06-11 13:51,0.85,15334,United Kingdom
569731,23298,SPOTTY BUNTING,6,06-10-11 9:48,4.95,13999,United Kingdom
540027,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,04-01-11 13:30,0.42,14210,United Kingdom
543111,82580,BATHROOM METAL SIGN,1,03-02-11 12:44,0.55,15719,United Kingdom
C581124,21452,TOADSTOOL MONEY BOX,-4,07-12-11 12:38,2.95,13109,United Kingdom
568898,22689,DOORMAT MERRY CHRISTMAS RED,2,29-09-11 13:17,8.25,13354,United Kingdom
558567,20840,FRENCH FLORAL CUSHION COVER,12,30-06-11 14:37,0.85,14191,United Kingdom
547658,22356,CHARLOTTE BAG PINK POLKADOT,5,24-03-11 13:04,0.85,13736,United Kingdom
565401,22763,KEY CABINET MA CAMPAGNE,1,02-09-11 17:38,9.95,16686,United Kingdom
570862,21790,VINTAGE SNAP CARDS,24,12-10-11 15:35,0.85,17528,United Kingdom
581125,22553,PLASTERS IN TIN SKULLS,1,07-12-11 12:41,1.65,14087,United Kingdom
570224,23535,WALL ART BICYCLE SAFETY,3,09-10-11 13:15,5.95,16931,United Kingdom
545897,23183,MOTHER'S KITCHEN SPOON REST,1,07-03-11 17:22,7.46,,United Kingdom
547830,22267,EASTER DECORATION EGG BUNNY,1,25-03-11 15:50,2.46,,United Kingdom
580482,23300,GARDENERS KNEELING PAD CUP OF TEA,3,04-12-11 12:44,1.65,16033,United Kingdom
575176,22893,MINI CAKE STAND T-LIGHT HOLDER,2,08-11-11 18:29,0.83,,United Kingdom
539434,22374,AIRLINE BAG VINTAGE JET SET RED,1,17-12-10 14:41,8.47,,United Kingdom
577549,22469,HEART OF WICKER SMALL,1,20-11-11 15:00,1.65,17841,United Kingdom
570983,51014A,"FEATHER PEN,HOT PINK",12,13-10-11 11:57,0.39,14963,United Kingdom
575176,22111,SCOTTIE DOG HOT WATER BOTTLE,2,08-11-11 18:29,10.79,,United Kingdom
542111,22189,CREAM HEART CARD HOLDER,4,25-01-11 13:55,3.95,14341,United Kingdom
569545,15036,ASSORTED COLOURS SILK FAN,1,04-10-11 16:37,1.63,,United Kingdom
569211,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,2,02-10-11 12:04,3.75,15774,United Kingdom
555855,82600,NO SINGING METAL SIGN,2,07-06-11 13:56,2.1,15311,United Kingdom
550987,21984,PACK OF 12 PINK PAISLEY TISSUES,1,21-04-11 18:10,0.83,,United Kingdom
548373,82567,"AIRLINE LOUNGE,METAL SIGN",3,30-03-11 16:34,1.63,,United Kingdom
559505,22846,BREAD BIN DINER STYLE RED,1,08-07-11 15:16,16.95,16398,United Kingdom
578946,22730,ALARM CLOCK BAKELIKE IVORY,1,27-11-11 13:47,3.75,16005,United Kingdom
536384,22464,HANGING METAL HEART LANTERN,12,01-12-10 9:53,1.65,18074,United Kingdom
559518,22659,LUNCH BOX I LOVE LONDON,1,08-07-11 16:11,2.46,,United Kingdom
559157,47566,PARTY BUNTING,4,06-07-11 15:53,4.95,13999,United Kingdom
567613,23211,RED ROCKING HORSE HAND PAINTED,24,21-09-11 11:49,1.25,13908,United Kingdom
562393,22726,ALARM CLOCK BAKELIKE GREEN,8,04-08-11 16:17,3.75,18172,United Kingdom
555815,23209,LUNCH BAG DOILEY PATTERN,10,07-06-11 11:47,1.65,13089,United Kingdom
560772,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,20-07-11 16:12,5.79,,United Kingdom
578852,21479,WHITE SKULL HOT WATER BOTTLE,2,27-11-11 11:12,4.25,17841,United Kingdom
549524,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,08-04-11 15:42,2.92,,United Kingdom
573904,22113,GREY HEART HOT WATER BOTTLE,2,01-11-11 14:54,4.25,14505,United Kingdom
566736,22704,WRAP RED APPLES,25,14-09-11 14:19,0.42,12726,France
572122,23395,BELLE JARDINIERE CUSHION COVER,8,21-10-11 8:24,3.75,15969,United Kingdom
570281,79321,CHILLI LIGHTS,48,10-10-11 11:14,4.95,17949,United Kingdom
556266,22626,BLACK KITCHEN SCALES,1,09-06-11 19:26,8.5,13900,United Kingdom
581023,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,07-12-11 10:35,4.13,,United Kingdom
549567,79337,BLUE FLOCK GLASS CANDLEHOLDER,6,10-04-11 15:07,0.38,13632,United Kingdom
554126,15056BL,EDWARDIAN PARASOL BLACK,3,23-05-11 9:14,5.95,12431,Australia
579196,22963,JAM JAR WITH GREEN LID,2,28-11-11 15:54,1.63,14096,United Kingdom
557957,23244,ROUND STORAGE TIN VINTAGE LEAF,2,23-06-11 19:20,1.95,13969,United Kingdom
573747,84946,ANTIQUE SILVER T-LIGHT GLASS,12,01-11-11 9:14,1.25,13697,United Kingdom
568795,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,29-09-11 10:19,0.42,17870,United Kingdom
556280,21903,MAN FLU METAL SIGN,4,09-06-11 20:03,2.1,14584,United Kingdom
546983,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,18-03-11 12:27,0.65,16626,United Kingdom
567667,23163,REGENCY SUGAR TONGS,1,21-09-11 15:24,4.96,,United Kingdom
565677,23201,JUMBO BAG ALPHABET,10,06-09-11 10:04,2.08,15521,United Kingdom
559418,21976,PACK OF 60 MUSHROOM CAKE CASES,24,08-07-11 11:36,0.55,12681,France
550499,22499,WOODEN UNION JACK BUNTING,1,18-04-11 15:16,12.46,,United Kingdom
545503,20723,STRAWBERRY CHARLOTTE BAG,5,03-03-11 11:34,0.85,15719,United Kingdom
572746,23198,PANTRY MAGNETIC  SHOPPING LIST,1,25-10-11 16:30,1.45,13263,United Kingdom
568318,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,26-09-11 13:25,1.25,13233,United Kingdom
543989,22331,WOODLAND PARTY BAG + STICKER SET,144,15-02-11 9:52,1.45,12415,Australia
541695,21121,SET/10 RED POLKADOT PARTY CANDLES,1,20-01-11 18:01,2.46,,United Kingdom
578686,23499,SET 12 VINTAGE DOILY CHALK,24,25-11-11 9:18,0.42,13050,United Kingdom
555276,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,01-06-11 17:28,18.29,,United Kingdom
555275,22881,NUMBER TILE VINTAGE FONT 2,1,01-06-11 17:18,4.13,,United Kingdom
565318,21155,RED RETROSPOT PEG BAG,6,02-09-11 13:01,2.55,12921,United Kingdom
552978,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,12-05-11 14:46,4.95,12590,Germany
543273,22117,METAL SIGN HER DINNER IS SERVED,1,06-02-11 11:29,2.95,16456,United Kingdom
580399,22438,BALLOON ART MAKE YOUR OWN FLOWERS,10,04-12-11 11:45,0.39,13471,United Kingdom
562770,21500,PINK POLKADOT WRAP,50,09-08-11 11:56,0.42,17139,United Kingdom
564661,22149,FELTCRAFT 6 FLOWER FRIENDS,18,26-08-11 14:45,2.1,12948,United Kingdom
560090,23031,DRAWER KNOB CRACKLE GLAZE PINK,1,14-07-11 16:46,3.29,,United Kingdom
546569,22979,PANTRY WASHING UP BRUSH,24,15-03-11 10:53,1.45,14016,EIRE
558371,79321,CHILLI LIGHTS,3,28-06-11 15:44,12.46,,United Kingdom
575051,22750,FELTCRAFT PRINCESS LOLA DOLL,2,08-11-11 12:14,3.75,15957,United Kingdom
578516,85099F,JUMBO BAG STRAWBERRY,10,24-11-11 13:53,2.08,14591,United Kingdom
557112,23087,ZINC  HEART T-LIGHT HOLDER,1,16-06-11 16:31,2.46,,United Kingdom
544914,23230,WRAP ALPHABET DESIGN,25,24-02-11 15:39,0.42,16722,United Kingdom
556091,22089,PAPER BUNTING VINTAGE PAISLEY,4,08-06-11 15:25,4.13,,United Kingdom
544455,84597C,RETRO PINK BALL ASHTRAY,12,20-02-11 13:18,1.25,13097,United Kingdom
578998,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,27-11-11 16:05,2.95,15436,United Kingdom
545872,22534,MAGIC DRAWING SLATE SPACEBOY,5,07-03-11 14:51,0.42,15752,United Kingdom
577341,22624,IVORY KITCHEN SCALES,2,18-11-11 15:00,8.5,16279,United Kingdom
566042,22993,SET OF 4 PANTRY JELLY MOULDS,2,08-09-11 13:53,1.25,17811,United Kingdom
537638,20723,STRAWBERRY CHARLOTTE BAG,1,07-12-10 15:28,1.66,,United Kingdom
545317,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,01-03-11 14:14,10.79,,United Kingdom
538197,22748,POPPY'S PLAYHOUSE KITCHEN,3,10-12-10 10:56,2.1,14419,United Kingdom
577768,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,21-11-11 15:18,2.46,,United Kingdom
571496,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,18,17-10-11 15:02,1.25,13265,United Kingdom
538163,22570,FELTCRAFT CUSHION RABBIT,1,09-12-10 17:27,3.75,17841,United Kingdom
537840,22423,REGENCY CAKESTAND 3 TIER,2,08-12-10 15:03,12.75,13531,United Kingdom
572910,20973,12 PENCIL SMALL TUBE WOODLAND,48,26-10-11 15:58,0.65,15990,United Kingdom
566949,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,15-09-11 16:32,1.45,,United Kingdom
562772,22630,DOLLY GIRL LUNCH BOX,3,09-08-11 12:07,1.95,13097,United Kingdom
554137,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,23-05-11 10:13,1.25,12708,Germany
581114,22795,SWEETHEART RECIPE BOOK STAND,1,07-12-11 12:19,6.75,14527,United Kingdom
569372,23228,FILIGREE HEART BIRD WHITE,1,03-10-11 16:04,2.46,,United Kingdom
541516,22276,WASH BAG VINTAGE ROSE PAISLEY,1,18-01-11 17:34,5.79,,United Kingdom
580615,22432,WATERING CAN PINK BUNNY,6,05-12-11 12:05,1.95,16873,United Kingdom
546406,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1,11-03-11 16:21,1.63,,United Kingdom
549734,22088,PAPER BUNTING COLOURED LACE,2,11-04-11 17:12,2.95,16409,United Kingdom
554378,20975,,3,24-05-11 11:35,0,,United Kingdom
562372,23298,SPOTTY BUNTING,50,04-08-11 14:33,4.15,16258,United Kingdom
538008,22897,OVEN MITT APPLES DESIGN,10,09-12-10 12:17,1.45,12683,France
569332,23388,WOODLAND MINI BACKPACK,1,03-10-11 13:46,4.15,12637,France
550208,22686,FRENCH BLUE METAL DOOR SIGN No,1,15-04-11 10:39,2.46,,United Kingdom
570600,23298,SPOTTY BUNTING,3,11-10-11 12:05,4.95,16076,United Kingdom
575177,22593,CHRISTMAS GINGHAM STAR,2,08-11-11 18:41,1.63,,United Kingdom
568528,20724,RED RETROSPOT CHARLOTTE BAG,10,27-09-11 13:32,0.85,13979,United Kingdom
543370,23230,WRAP ALPHABET DESIGN,25,07-02-11 14:51,0.42,12359,Cyprus
573340,22995,TRAVEL CARD WALLET SUKI,5,30-10-11 11:55,0.42,14159,United Kingdom
579885,21636,MADRAS NOTEBOOK MEDIUM,6,30-11-11 17:37,0.75,15444,United Kingdom
556503,20963,APPLE BATH SPONGE,10,13-06-11 8:44,1.25,13517,United Kingdom
544368,85099B,JUMBO BAG RED RETROSPOT,2,18-02-11 11:27,1.95,14057,United Kingdom
541522,85150,LADIES & GENTLEMEN METAL SIGN,6,19-01-11 9:54,2.55,17419,United Kingdom
566264,21452,TOADSTOOL MONEY BOX,1,11-09-11 13:07,2.95,14606,United Kingdom
556578,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,13-06-11 14:13,4.15,12472,Germany
575848,22614,PACK OF 12 SPACEBOY TISSUES,6,11-11-11 12:10,0.39,14178,United Kingdom
551984,22677,FRENCH BLUE METAL DOOR SIGN 2,10,05-05-11 14:37,1.25,15841,United Kingdom
536988,22745,POPPY'S PLAYHOUSE BEDROOM,2,03-12-10 15:05,2.1,17238,United Kingdom
573778,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,01-11-11 10:56,3.75,18092,United Kingdom
557881,21373,MIRRORED WALL ART SNOWFLAKES,36,23-06-11 13:22,0.75,14401,United Kingdom
559051,84673A,PINK FLY SWAT,2,05-07-11 16:47,0.79,,United Kingdom
567818,47566,PARTY BUNTING,4,22-09-11 12:41,4.95,14395,United Kingdom
547199,20768,GREEN FERN JOURNAL,1,21-03-11 12:53,2.55,14606,United Kingdom
544495,20685,DOORMAT RED RETROSPOT,2,21-02-11 11:42,7.95,12766,Portugal
580644,22153,ANGEL DECORATION STARS ON DRESS,7,05-12-11 13:10,0.42,16904,United Kingdom
544298,79321,CHILLI LIGHTS,12,17-02-11 12:51,4.95,14298,United Kingdom
553859,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,19-05-11 13:35,0.85,14505,United Kingdom
551548,22175,PINK OWL SOFT TOY,6,03-05-11 9:44,2.95,14149,United Kingdom
545153,21239,PINK  POLKADOT CUP,4,28-02-11 12:57,0.85,16667,United Kingdom
566267,47559B,TEA TIME OVEN GLOVE,10,11-09-11 13:32,1.25,12647,Germany
570027,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,07-10-11 10:41,0.85,14844,United Kingdom
554016,21828,EIGHT PIECE SNAKE  SET,1,20-05-11 13:14,1.25,13243,United Kingdom
553718,85099B,JUMBO BAG RED RETROSPOT,2,18-05-11 16:14,4.13,,United Kingdom
559068,22178,VICTORIAN GLASS HANGING T-LIGHT,2,06-07-11 10:41,1.25,17841,United Kingdom
568654,84913B,MINT GREEN ROSE TOWEL,4,28-09-11 12:20,4.65,14911,EIRE
567967,23287,RED VINTAGE SPOT BEAKER,1,23-09-11 9:39,0.85,15858,United Kingdom
571427,23230,WRAP ALPHABET DESIGN,50,17-10-11 12:46,0.42,17205,United Kingdom
575747,23296,SET OF 6 TEA TIME BAKING CASES,8,11-11-11 10:19,1.25,12589,France
543808,21094,SET/6 RED SPOTTY PAPER PLATES,4,13-02-11 13:22,0.85,17454,United Kingdom
563852,85066,CREAM SWEETHEART MINI CHEST,2,19-08-11 15:18,12.75,12395,Belgium
C555605,22320,BIRDS MOBILE VINTAGE DESIGN,-3,06-06-11 11:38,5.95,15281,United Kingdom
575500,22677,FRENCH BLUE METAL DOOR SIGN 2,10,10-11-11 9:57,1.25,16003,United Kingdom
568186,21408,SPOTTY PINK DUCK DOORSTOP,1,25-09-11 14:08,4.25,17837,United Kingdom
568567,21981,PACK OF 12 WOODLAND TISSUES,1,27-09-11 18:41,0.83,,United Kingdom
543276,22796,PHOTO FRAME 3 CLASSIC HANGING,12,06-02-11 13:57,8.5,16525,United Kingdom
573179,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,28-10-11 10:56,0.42,13199,United Kingdom
546846,84466,TOP SECRET PEN SET,1,17-03-11 12:47,1.25,13533,United Kingdom
561820,22379,RECYCLING BAG RETROSPOT,1,29-07-11 16:00,4.13,,United Kingdom
571945,84378,SET OF 3 HEART COOKIE CUTTERS,60,20-10-11 10:34,1.45,17354,United Kingdom
577773,23120,PACK OF 6 SMALL FRUIT STRAWS,1,21-11-11 15:57,0.42,16712,United Kingdom
570126,85032C,CURIOUS IMAGES GIFT WRAP SET,1,07-10-11 13:16,0.65,16910,United Kingdom
569573,23493,VINTAGE DOILY TRAVEL SEWING KIT,200,05-10-11 10:11,1.65,17511,United Kingdom
C581229,23158,SET OF 5 LUCKY CAT MAGNETS,-36,08-12-11 10:14,2.08,12558,USA
538945,22147,FELTCRAFT BUTTERFLY HEARTS,22,15-12-10 11:22,1.45,17230,United Kingdom
576609,21508,VINTAGE KID DOLLY CARD,12,15-11-11 16:08,0.42,15556,United Kingdom
569089,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,30-09-11 12:03,2.1,13764,United Kingdom
544393,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,18-02-11 11:56,1.25,16393,United Kingdom
550210,22699,ROSES REGENCY TEACUP AND SAUCER,2,15-04-11 10:40,5.79,,United Kingdom
576329,21356,TOAST ITS - FAIRY FLOWER,6,14-11-11 15:22,0.83,,United Kingdom
577504,21931,JUMBO STORAGE BAG SUKI,2,20-11-11 12:36,2.08,14159,United Kingdom
549261,23127,FELTCRAFT GIRL NICOLE KIT,1,07-04-11 12:35,4.95,14903,United Kingdom
555574,22624,IVORY KITCHEN SCALES,2,05-06-11 15:46,8.5,12417,Belgium
571439,23515,EMBROIDERED RIBBON REEL DAISY,12,17-10-11 13:25,2.08,17206,United Kingdom
558241,21386,IVORY HANGING DECORATION  EGG,24,27-06-11 15:28,0.19,15932,United Kingdom
541220,22629,SPACEBOY LUNCH BOX,192,14-01-11 14:11,1.65,14156,EIRE
552526,22570,FELTCRAFT CUSHION RABBIT,3,09-05-11 16:42,3.75,17576,United Kingdom
538849,22723,SET OF 6 HERB TINS SKETCHBOOK,1,14-12-10 13:31,3.95,14415,United Kingdom
547058,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,20-03-11 12:44,1.25,14232,United Kingdom
552042,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,06-05-11 9:00,4.95,13952,United Kingdom
543538,22457,NATURAL SLATE HEART CHALKBOARD,6,09-02-11 13:57,2.95,16143,United Kingdom
560433,84946,ANTIQUE SILVER T-LIGHT GLASS,12,18-07-11 15:49,2.46,,United Kingdom
564516,21930,JUMBO STORAGE BAG SKULLS,1,25-08-11 14:45,4.96,,United Kingdom
546005,84531A,PINK KNITTED EGG COSY,6,08-03-11 15:17,0.39,14426,United Kingdom
575870,23169,CLASSIC GLASS COOKIE JAR,3,11-11-11 12:46,4.15,15557,United Kingdom
557153,23176,ABC TREASURE BOOK BOX,4,17-06-11 11:07,2.25,13735,United Kingdom
578072,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,1,22-11-11 16:02,0.85,17759,United Kingdom
564034,23310,BUBBLEGUM RING ASSORTED,36,22-08-11 12:22,0.42,12935,United Kingdom
571254,23427,damaged,-2,14-10-11 17:07,0,,United Kingdom
C549666,22470,HEART OF WICKER LARGE,-1,11-04-11 12:17,2.55,13113,United Kingdom
579623,22865,HAND WARMER OWL DESIGN,12,30-11-11 12:15,2.1,16062,United Kingdom
574722,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,06-11-11 14:45,4.25,14502,United Kingdom
579527,23058,CHRISTMAS HANGING SNOWFLAKE,24,30-11-11 8:43,0.79,18210,United Kingdom
C580131,85034C,3 ROSE MORRIS BOXED CANDLES,-12,01-12-11 18:12,4.25,17576,United Kingdom
565596,23320,GIANT 50'S CHRISTMAS CRACKER,11,05-09-11 14:27,2.89,16444,United Kingdom
558767,48138,DOORMAT UNION FLAG,2,03-07-11 13:27,7.95,13833,United Kingdom
558642,23202,JUMBO BAG VINTAGE LEAF,10,01-07-11 9:47,2.08,17667,United Kingdom
579512,23118,PARISIENNE JEWELLERY DRAWER,3,29-11-11 16:47,14.96,,United Kingdom
551211,22087,PAPER BUNTING WHITE LACE,40,27-04-11 11:40,2.55,13113,United Kingdom
578347,21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL,1,24-11-11 9:26,10.79,,United Kingdom
565751,23241,TREASURE TIN GYMKHANA DESIGN,6,06-09-11 12:56,2.08,16393,United Kingdom
573865,22467,GUMBALL COAT RACK,36,01-11-11 12:00,2.1,15311,United Kingdom
563216,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,14-08-11 13:14,2.55,17841,United Kingdom
557016,23265,SET OF 3 WOODEN TREE DECORATIONS,1,16-06-11 12:29,1.25,16942,United Kingdom
555284,20657,TROPICAL LUGGAGE TAG,12,02-06-11 9:37,1.06,14298,United Kingdom
569524,22572,ROCKING HORSE GREEN CHRISTMAS,1,04-10-11 14:42,0.85,14506,United Kingdom
572103,21914,BLUE HARMONICA IN BOX,2,20-10-11 15:57,1.25,17571,United Kingdom
561686,23110,PARISIENNE KEY CABINET,2,29-07-11 8:29,5.75,13148,United Kingdom
545226,22318,FIVE HEART HANGING DECORATION,6,01-03-11 9:33,2.95,12428,Finland
537154,22467,GUMBALL COAT RACK,4,05-12-10 13:05,2.55,15808,United Kingdom
541971,20846,ZINC HEART LATTICE T-LIGHT HOLDER,1,24-01-11 13:48,2.46,,United Kingdom
574335,22745,POPPY'S PLAYHOUSE BEDROOM,6,04-11-11 9:49,2.1,13592,United Kingdom
577544,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,20-11-11 14:43,0.39,17758,United Kingdom
576078,17012D,ORIGAMI ROSE INCENSE/CANDLE SET,12,13-11-11 16:22,0.85,14432,United Kingdom
549835,22519,CHILDS GARDEN BRUSH PINK,36,12-04-11 13:24,1.85,17511,United Kingdom
569700,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,05-10-11 15:56,2.46,,United Kingdom
576646,22382,LUNCH BAG SPACEBOY DESIGN,10,16-11-11 10:18,1.65,,Unspecified
549563,22907,PACK OF 20 NAPKINS PANTRY DESIGN,5,10-04-11 14:02,0.85,14030,United Kingdom
571508,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,17-10-11 15:27,2.46,,United Kingdom
539587,22699,ROSES REGENCY TEACUP AND SAUCER,24,20-12-10 13:10,2.55,14298,United Kingdom
558335,23252,VINTAGE RED ENAMEL TRIM JUG,4,28-06-11 13:16,3.75,17442,United Kingdom
551995,15044D,RED PAPER PARASOL,1,05-05-11 15:42,5.79,,United Kingdom
579458,22178,VICTORIAN GLASS HANGING T-LIGHT,1,29-11-11 14:38,1.95,16549,United Kingdom
567672,23265,SET OF 3 WOODEN TREE DECORATIONS,2,21-09-11 15:39,1.25,16085,United Kingdom
569374,23604,SET 10 MINI SANTA & SNOWMAN  17087,3,03-10-11 16:14,1.66,,United Kingdom
574710,21158,MOODY GIRL DOOR HANGER,4,06-11-11 14:17,0.39,15427,United Kingdom
543354,84459B,YELLOW METAL CHICKEN HEART,24,07-02-11 13:50,1.49,13458,United Kingdom
548373,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,30-03-11 16:34,5.79,,United Kingdom
549155,84912B,GREEN ROSE WASHBAG,1,06-04-11 17:08,3.29,,United Kingdom
575066,23210,WHITE ROCKING HORSE HAND PAINTED,13,08-11-11 12:42,1.25,13668,United Kingdom
548918,22899,CHILDREN'S APRON DOLLY GIRL,12,05-04-11 10:13,2.1,16105,United Kingdom
563833,22560,TRADITIONAL MODELLING CLAY,24,19-08-11 12:49,1.25,14755,United Kingdom
576540,22960,JAM MAKING SET WITH JARS,1,15-11-11 12:48,4.25,18043,United Kingdom
564195,22984,CARD GINGHAM ROSE,12,23-08-11 16:49,0.42,14060,United Kingdom
559052,23301,GARDENERS KNEELING PAD KEEP CALM,2,05-07-11 16:53,3.29,,United Kingdom
576860,22781,GUMBALL MAGAZINE RACK,2,16-11-11 15:58,7.65,17602,United Kingdom
C550932,BANK CHARGES,Bank Charges,-1,21-04-11 15:12,475.69,,United Kingdom
557123,22564,ALPHABET STENCIL CRAFT,1,16-06-11 17:56,1.25,15555,United Kingdom
565800,22567,20 DOLLY PEGS RETROSPOT,12,07-09-11 10:23,1.45,14911,EIRE
555150,21246,RED RETROSPOT BIG BOWL,1,31-05-11 15:53,4.13,,United Kingdom
558558,22485,SET OF 2 WOODEN MARKET CRATES,1,30-06-11 13:17,12.75,17841,United Kingdom
558240,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,27-06-11 15:27,4.96,,United Kingdom
573876,20973,12 PENCIL SMALL TUBE WOODLAND,1,01-11-11 12:48,0.65,16360,United Kingdom
567182,23126,FELTCRAFT GIRL AMELIE KIT,1,18-09-11 15:21,4.95,13334,United Kingdom
564147,21671,RED SPOT CERAMIC DRAWER KNOB,12,23-08-11 12:21,1.25,14004,United Kingdom
539280,22769,CHALKBOARD KITCHEN ORGANISER,1,16-12-10 15:40,24.95,14373,United Kingdom
537434,22037,ROBOT BIRTHDAY CARD,1,06-12-10 16:57,0.85,,United Kingdom
546995,21078,SET/20 STRAWBERRY PAPER NAPKINS,2,18-03-11 13:25,0.85,14041,United Kingdom
564216,22848,BREAD BIN DINER STYLE PINK,1,24-08-11 9:23,16.95,12642,Germany
572219,21429,RED GINGHAM ROSE JEWELLERY BOX,2,21-10-11 13:17,1.95,17463,United Kingdom
571286,71279,PINK GLASS CANDLEHOLDER,1,16-10-11 14:35,2.95,14547,United Kingdom
547402,85028L,,12,22-03-11 17:04,0,,United Kingdom
545416,85114B,IVORY ENCHANTED FOREST PLACEMAT,10,02-03-11 13:35,1.65,17770,United Kingdom
575477,22998,TRAVEL CARD WALLET KEEP CALM,3,09-11-11 16:14,0.83,,United Kingdom
567378,23411,TRELLIS COAT RACK,6,20-09-11 10:01,4.95,14911,EIRE
567384,22413,METAL SIGN TAKE IT OR LEAVE IT,48,20-09-11 10:23,3.2,17450,United Kingdom
577092,20725,LUNCH BAG RED RETROSPOT,10,17-11-11 16:35,1.65,15136,United Kingdom
581376,20973,12 PENCIL SMALL TUBE WOODLAND,4,08-12-11 12:43,0.65,14719,United Kingdom
540801,21137,BLACK RECORD COVER FRAME,8,11-01-11 12:25,3.75,12540,Spain
579147,22065,CHRISTMAS PUDDING TRINKET POT,2,28-11-11 13:20,0.39,13263,United Kingdom
577541,23583,LUNCH BAG PAISLEY PARK,10,20-11-11 14:31,1.65,16899,United Kingdom
573993,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,02-11-11 11:23,3.95,16790,United Kingdom
540154,22222,CAKE PLATE LOVEBIRD WHITE,3,05-01-11 11:30,4.21,,United Kingdom
567610,20727,LUNCH BAG  BLACK SKULL.,100,21-09-11 11:30,1.45,17511,United Kingdom
564510,23186,FRENCH STYLE STORAGE JAR CAFE,48,25-08-11 14:42,0.29,14194,United Kingdom
557466,22503,CABIN BAG VINTAGE PAISLEY,2,20-06-11 13:08,29.95,13815,Germany
552446,82578,KITCHEN METAL SIGN,4,09-05-11 13:28,0.55,16729,United Kingdom
550941,82567,"AIRLINE LOUNGE,METAL SIGN",2,21-04-11 15:46,2.1,17109,United Kingdom
537823,21804,WHITE CHRISTMAS GARLAND STARS TREES,2,08-12-10 14:25,7.62,,United Kingdom
542906,22382,LUNCH BAG SPACEBOY DESIGN,4,01-02-11 15:12,4.13,,United Kingdom
561653,21642,ASSORTED TUTTI FRUTTI PEN,24,28-07-11 15:55,0.29,14002,United Kingdom
536381,21169,YOU'RE CONFUSING ME METAL SIGN,3,01-12-10 9:41,1.69,15311,United Kingdom
579507,23013,GLASS APOTHECARY BOTTLE TONIC,4,29-11-11 16:32,3.95,15297,United Kingdom
