"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Revenue" 
"554073","21829","DINOSAUR KEYRINGS ASSORTED",36,"22-05-11 11:26",0.21,"17007","United Kingdom",7.56
"578118","20668","DISCO BALL CHRISTMAS DECORATION",48,"23-11-11 10:08",0.12,"12955","United Kingdom",5.76
"565854","22131","FOOD CONTAINER SET 3 LOVE HEART",12,"07-09-11 13:22",1.95,"12490","France",23.4
"562928","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",96,"10-08-11 15:29",0.29,"15494","United Kingdom",27.84
"566930","23199","JUMBO BAG APPLES",10,"15-09-11 15:26",2.08,"15417","United Kingdom",20.8
"547053","47566","PARTY BUNTING",50,"20-03-11 12:08",4.15,"13001","United Kingdom",207.5
"542272","22925","BLUE GIANT GARDEN THERMOMETER",2,"27-01-11 9:42",5.95,"16496","United Kingdom",11.9
"577472","23300","GARDENERS KNEELING PAD CUP OF TEA",12,"20-11-11 11:28",1.65,"14503","United Kingdom",19.8
"551816","22502","PICNIC BASKET WICKER SMALL",3,"04-05-11 11:50",5.95,"15906","United Kingdom",17.85
"540813","21912","VINTAGE SNAKES & LADDERS",3,"11-01-11 12:41",3.75,"14669","United Kingdom",11.25
"572858","20838","FRENCH LATTICE CUSHION COVER",6,"26-10-11 12:36",0.85,"13571","United Kingdom",5.1
"554922","22730","ALARM CLOCK BAKELIKE IVORY",12,"27-05-11 12:47",3.75,"14735","United Kingdom",45.0
"553161","22413","METAL SIGN TAKE IT OR LEAVE IT",6,"13-05-11 15:48",2.95,"12681","France",17.7
"550955","21914","BLUE HARMONICA IN BOX",12,"21-04-11 16:26",1.25,"14189","United Kingdom",15.0
"576672","21524","DOORMAT SPOTTY HOME SWEET HOME",10,"16-11-11 11:59",7.08,"12731","France",70.8
"543541","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"09-02-11 14:44",1.25,"12462","Spain",15.0
"562733","85180B","PINK HEARTS LIGHT CHAIN",3,"09-08-11 10:20",4.65,"14626","United Kingdom",13.95
"567656","22570","FELTCRAFT CUSHION RABBIT",1,"21-09-11 14:40",7.46,"14096","United Kingdom",7.46
"557119","21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",36,"16-06-11 17:08",1.25,"17416","United Kingdom",45.0
"551686","82581","TOILET METAL SIGN",25,"03-05-11 12:53",0.55,"13668","United Kingdom",13.75
"575335","23203","JUMBO BAG DOILEY PATTERNS",300,"09-11-11 13:56",1.79,"12931","United Kingdom",537.0
"579125","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",12,"28-11-11 12:19",1.45,"14215","United Kingdom",17.4
"577485","22563","HAPPY STENCIL CRAFT",2,"20-11-11 11:56",1.25,"16360","United Kingdom",2.5
"542246","22915","ASSORTED BOTTLE TOP  MAGNETS",24,"26-01-11 15:31",0.42,"15227","United Kingdom",10.08
"560891","22094","RED RETROSPOT TISSUE BOX",36,"21-07-11 17:02",0.39,"15106","United Kingdom",14.04
"577774","23351","ROLL WRAP 50'S CHRISTMAS",3,"21-11-11 15:57",1.25,"16712","United Kingdom",3.75
"557217","37446","MINI CAKE STAND WITH HANGING CAKES",16,"17-06-11 12:30",1.45,"17426","United Kingdom",23.2
"541256","21533","RETROSPOT LARGE MILK JUG",3,"16-01-11 14:36",4.95,"13048","United Kingdom",14.85
"540839","22292","HANGING CHICK  YELLOW DECORATION",3,"11-01-11 15:42",1.45,"16791","United Kingdom",4.35
"562393","22730","ALARM CLOCK BAKELIKE IVORY",8,"04-08-11 16:17",3.75,"18172","United Kingdom",30.0
"569848","23435","3 RAFFIA RIBBONS VINTAGE CHRISTMAS",10,"06-10-11 13:48",0.79,"16316","United Kingdom",7.9
"565115","23013","GLASS APOTHECARY BOTTLE TONIC",2,"01-09-11 11:22",3.95,"16880","United Kingdom",7.9
"576927","20726","LUNCH BAG WOODLAND",10,"17-11-11 11:02",1.65,"12567","France",16.5
"560731","22694","WICKER STAR",6,"20-07-11 14:54",2.1,"16149","United Kingdom",12.6
"557742","84944","SET OF 6 KASHMIR FOLKART BAUBLES",24,"22-06-11 11:46",1.65,"14911","EIRE",39.6
"580644","22158","3 HEARTS HANGING DECORATION RUSTIC",3,"05-12-11 13:10",2.95,"16904","United Kingdom",8.85
"557474","21115","ROSE CARAVAN DOORSTOP",10,"20-06-11 13:29",6.75,"12432","Norway",67.5
"580322","22600","CHRISTMAS RETROSPOT STAR WOOD",12,"02-12-11 15:48",0.85,"17567","United Kingdom",10.2
"566733","22907","PACK OF 20 NAPKINS PANTRY DESIGN",12,"14-09-11 13:54",0.85,"15103","United Kingdom",10.2
"546003","22631","CIRCUS PARADE LUNCH BOX",1,"08-03-11 15:07",1.95,"16712","United Kingdom",1.95
"574328","22997","TRAVEL CARD WALLET UNION JACK",24,"04-11-11 9:05",0.42,"13081","United Kingdom",10.08
"553856","23168","CLASSIC CAFE SUGAR DISPENSER",4,"19-05-11 13:28",1.25,"16813","United Kingdom",5.0
"555509","22178","VICTORIAN GLASS HANGING T-LIGHT",42,"03-06-11 17:07",1.25,"13435","United Kingdom",52.5
"576387","22274","FELTCRAFT DOLL EMILY",6,"15-11-11 9:55",2.95,"15582","United Kingdom",17.7
"564316","23209","LUNCH BAG VINTAGE DOILY",10,"24-08-11 13:11",1.65,"13985","United Kingdom",16.5
"559539","21204","DAISIES  HONEYCOMB GARLAND",2,"10-07-11 12:28",1.65,"18024","United Kingdom",3.3
"569216","22999","TRAVEL CARD WALLET VINTAGE LEAF",5,"02-10-11 12:41",0.42,"15555","United Kingdom",2.1
"558888","23207","LUNCH BAG ALPHABET DESIGN",6,"04-07-11 15:29",1.65,"14056","United Kingdom",9.9
"556882","21485","RETROSPOT HEART HOT WATER BOTTLE",2,"15-06-11 12:21",4.95,"14395","United Kingdom",9.9
"557967","23075","DOUBLE CERAMIC PARLOUR HOOK",6,"24-06-11 9:40",4.15,"17704","United Kingdom",24.9
"549543","22666","RECIPE BOX PANTRY YELLOW DESIGN",1,"10-04-11 11:14",2.95,"18118","United Kingdom",2.95
"537042","22118","JOY WOODEN BLOCK LETTERS",1,"05-12-10 10:45",4.95,"13838","United Kingdom",4.95
"581414","23490","T-LIGHT HOLDER HANGING LOVE BIRD",1,"08-12-11 14:39",3.75,"14730","United Kingdom",3.75
"572057","51014A","FEATHER PEN,HOT PINK",12,"20-10-11 12:41",0.39,"16593","United Kingdom",4.68
"576602","23490","T-LIGHT HOLDER HANGING LOVE BIRD",36,"15-11-11 15:20",3.29,"14156","EIRE",118.44
"539043","22384","LUNCH BAG PINK POLKADOT",20,"15-12-10 15:45",1.65,"12928","United Kingdom",33.0
"542217","22511","RETROSPOT BABUSHKA DOORSTOP",1,"26-01-11 12:36",3.75,"14606","United Kingdom",3.75
"557263","20726","LUNCH BAG WOODLAND",100,"19-06-11 11:08",1.45,"14646","Netherlands",145.0
"571849","22151","PLACE SETTING WHITE HEART",24,"19-10-11 12:52",0.42,"12841","United Kingdom",10.08
"566486","21912","VINTAGE SNAKES & LADDERS",6,"13-09-11 9:59",3.75,"16098","United Kingdom",22.5
"557861","21733","RED HANGING HEART T-LIGHT HOLDER",6,"23-06-11 12:13",2.95,"13437","United Kingdom",17.7
"536832","85066","CREAM SWEETHEART MINI CHEST",2,"02-12-10 17:41",12.75,"16634","United Kingdom",25.5
"574559","23284","DOORMAT KEEP CALM AND COME IN",1,"04-11-11 15:50",8.25,"14056","United Kingdom",8.25
"571909","21355","TOAST ITS - I LOVE YOU",2,"19-10-11 15:08",1.25,"15006","United Kingdom",2.5
"554963","21534","DAIRY MAID LARGE MILK JUG",3,"27-05-11 15:32",4.95,"14625","United Kingdom",14.85
"543040","22416","SET OF 36 DOILIES SPACEBOY DESIGN",2,"02-02-11 17:06",1.45,"17337","United Kingdom",2.9
"571441","22907","PACK OF 20 NAPKINS PANTRY DESIGN",1,"17-10-11 13:31",1.63,"14096","United Kingdom",1.63
"550357","84755","COLOUR GLASS T-LIGHT HOLDER HANGING",16,"18-04-11 10:35",0.65,"16617","United Kingdom",10.4
"567874","23196","RETO LEAVES MAGNETIC SHOPPING LIST",12,"22-09-11 14:26",1.45,"13055","United Kingdom",17.4
"580673","84879","ASSORTED COLOUR BIRD ORNAMENT",48,"05-12-11 14:30",1.69,"13089","United Kingdom",81.12
"580502","22065","CHRISTMAS PUDDING TRINKET POT",10,"04-12-11 13:15",0.39,"16931","United Kingdom",3.9
"579091","84912B","GREEN ROSE WASHBAG",4,"28-11-11 10:49",3.75,"14893","United Kingdom",15.0
"565320","21212","PACK OF 72 RETROSPOT CAKE CASES",120,"02-09-11 13:10",0.42,"16745","United Kingdom",50.4
"578942","22445","PENCIL CASE LIFE IS BEAUTIFUL",1,"27-11-11 13:29",2.95,"17288","United Kingdom",2.95
"539630","22066","LOVE HEART TRINKET POT",12,"20-12-10 14:59",1.45,"17230","United Kingdom",17.4
"553156","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",4,"13-05-11 14:58",2.55,"17841","United Kingdom",10.2
"540099","20724","RED RETROSPOT CHARLOTTE BAG",20,"04-01-11 16:41",0.85,"15808","United Kingdom",17.0
"540005","84949","SILVER HANGING T-LIGHT HOLDER",6,"04-01-11 10:38",1.65,"17315","United Kingdom",9.9
"545764","22332","SKULLS PARTY BAG + STICKER SET",12,"07-03-11 12:00",1.65,"13408","United Kingdom",19.8
"562528","22423","REGENCY CAKESTAND 3 TIER",1,"05-08-11 13:52",12.75,"12610","Italy",12.75
"569005","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,"29-09-11 18:30",4.95,"16268","United Kingdom",14.85
"580526","22078","RIBBON REEL LACE DESIGN",10,"04-12-11 15:18",2.1,"16535","United Kingdom",21.0
"552536","21713","CITRONELLA CANDLE FLOWERPOT",8,"10-05-11 10:00",2.1,"14209","United Kingdom",16.8
"545701","22792","FLUTED ANTIQUE CANDLE HOLDER",12,"06-03-11 15:17",0.85,"17107","United Kingdom",10.2
"556341","22673","FRENCH GARDEN SIGN BLUE METAL",12,"10-06-11 11:36",1.25,"16614","United Kingdom",15.0
"567202","23041","PAPER LANTERN 9 POINT SNOW STAR",20,"19-09-11 10:36",4.15,"13325","United Kingdom",83.0
"557040","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"16-06-11 14:22",4.95,"14243","United Kingdom",19.8
"546543","79321","CHILLI LIGHTS",1,"14-03-11 15:40",5.75,"17841","United Kingdom",5.75
"539088","20725","LUNCH BAG RED RETROSPOT",40,"16-12-10 9:45",1.65,"13093","United Kingdom",66.0
"565994","22697","GREEN REGENCY TEACUP AND SAUCER",2,"08-09-11 11:46",2.95,"13244","United Kingdom",5.9
"575725","79321","CHILLI LIGHTS",72,"10-11-11 18:46",4.95,"13098","United Kingdom",356.4
"545998","22750","FELTCRAFT PRINCESS LOLA DOLL",4,"08-03-11 14:35",3.75,"13373","United Kingdom",15.0
"553750","20685","DOORMAT RED RETROSPOT",2,"19-05-11 10:16",7.95,"15660","United Kingdom",15.9
"570180","22749","FELTCRAFT PRINCESS CHARLOTTE DOLL",4,"07-10-11 14:28",3.75,"17509","United Kingdom",15.0
"556797","23080","RED METAL BOX TOP SECRET",2,"14-06-11 14:49",8.25,"17101","United Kingdom",16.5
"542602","22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",4,"30-01-11 12:09",1.25,"15579","United Kingdom",5.0
"557267","22088","PAPER BUNTING COLOURED LACE",2,"19-06-11 11:23",2.95,"16805","United Kingdom",5.9
"568310","23176","ABC TREASURE BOOK BOX",8,"26-09-11 12:48",2.25,"14911","EIRE",18.0
"562789","22474","SPACEBOY TV DINNER TRAY",3,"09-08-11 13:50",4.95,"14646","Netherlands",14.85
"567185","23439","HAND WARMER RED LOVE HEART",2,"18-09-11 15:55",2.1,"16370","United Kingdom",4.2
"566200","17107D","FLOWER FAIRY 5 DRAWER LINERS",1,"09-09-11 14:14",2.55,"16910","United Kingdom",2.55
"558237","20970","PINK FLORAL FELTCRAFT SHOULDER BAG",2,"27-06-11 15:04",3.75,"12867","United Kingdom",7.5
"558564","23084","RABBIT NIGHT LIGHT",40,"30-06-11 13:45",1.79,"14057","United Kingdom",71.6
"552260","22896","PEG BAG APPLES DESIGN",6,"08-05-11 11:21",2.55,"17002","United Kingdom",15.3
"559317","85049D","BRIGHT BLUES RIBBONS",1,"07-07-11 14:03",1.25,"17611","United Kingdom",1.25
"580727","23188","VINTAGE  2 METRE FOLDING RULER",3,"05-12-11 17:17",3.29,"14096","United Kingdom",9.87
"546108","22551","PLASTERS IN TIN SPACEBOY",2,"09-03-11 12:35",1.65,"15529","United Kingdom",3.3
"555485","21533","RETROSPOT LARGE MILK JUG",3,"03-06-11 12:39",4.95,"17722","United Kingdom",14.85
"551721","79030G","TUMBLER NEW ENGLAND",6,"03-05-11 16:49",0.39,"14711","United Kingdom",2.34
"577484","22065","CHRISTMAS PUDDING TRINKET POT",12,"20-11-11 11:52",0.39,"13536","United Kingdom",4.68
"566234","20828","GLITTER BUTTERFLY CLIPS",10,"11-09-11 11:08",2.55,"15035","United Kingdom",25.5
"578808","23162","REGENCY TEA STRAINER",3,"25-11-11 13:23",3.75,"16327","United Kingdom",11.25
"557958","23301","GARDENERS KNEELING PAD KEEP CALM",2,"23-06-11 19:27",1.65,"16161","United Kingdom",3.3
"573874","23570","TRADITIONAL PICK UP STICKS GAME",12,"01-11-11 12:45",1.25,"13868","United Kingdom",15.0
"561099","48194","DOORMAT HEARTS",3,"25-07-11 11:01",7.95,"14100","United Kingdom",23.85
"573923","21749","LARGE RED RETROSPOT WINDMILL",2,"02-11-11 9:31",2.1,"17965","United Kingdom",4.2
"569897","21880","RED RETROSPOT TAPE",12,"06-10-11 16:01",0.65,"17813","United Kingdom",7.8
"539321","21733","RED HANGING HEART T-LIGHT HOLDER",1,"16-12-10 19:19",2.95,"14723","United Kingdom",2.95
"578901","23117","POPPY FIELDS CHOPPING BOARD",1,"27-11-11 11:47",4.95,"17812","United Kingdom",4.95
"549993","21213","PACK OF 72 SKULL CAKE CASES",24,"14-04-11 8:26",0.55,"14057","United Kingdom",13.2
"536856","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"03-12-10 10:26",0.29,"13370","United Kingdom",13.92
"547665","22302","COFFEE MUG PEARS  DESIGN",6,"24-03-11 13:17",2.55,"14256","United Kingdom",15.3
"567505","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,"20-09-11 14:34",4.95,"12352","Norway",14.85
"553005","21621","VINTAGE UNION JACK BUNTING",1,"12-05-11 16:29",8.5,"14651","United Kingdom",8.5
"553000","23202","JUMBO BAG VINTAGE LEAF",10,"12-05-11 15:21",1.95,"17667","United Kingdom",19.5
"546875","23176","ABC TREASURE BOOK BOX",8,"17-03-11 16:38",2.25,"12514","Italy",18.0
"569000","22715","CARD WEDDING DAY",12,"29-09-11 17:36",0.42,"17015","United Kingdom",5.04
"548655","21197","MULTICOLOUR  CONFETTI IN TUBE",12,"01-04-11 13:47",1.65,"15605","United Kingdom",19.8
"570230","22091","EMPIRE TISSUE BOX",2,"09-10-11 13:41",0.39,"18088","United Kingdom",0.78
"575607","22671","FRENCH LAUNDRY SIGN BLUE METAL",1,"10-11-11 12:37",3.29,"14096","United Kingdom",3.29
"570196","22835","HOT WATER BOTTLE I AM SO POORLY",12,"07-10-11 15:40",4.95,"18136","United Kingdom",59.4
"542627","22082","RIBBON REEL STRIPES DESIGN",10,"31-01-11 9:51",1.65,"14426","United Kingdom",16.5
"549720","22296","HEART IVORY TRELLIS LARGE",1,"11-04-11 15:25",1.65,"14606","United Kingdom",1.65
"578313","22487","WHITE WOOD GARDEN PLANT LADDER",1,"23-11-11 16:24",9.95,"17757","United Kingdom",9.95
"574300","21694","SMALL REGAL  SILVER CANDLEPOT",6,"03-11-11 16:12",2.95,"14636","United Kingdom",17.7
"548711","47471","RAINBOW PEGS PHOTO CLIP STRING",1,"03-04-11 14:24",0.65,"18116","United Kingdom",0.65
"543814","22281","EASTER TREE YELLOW BIRDS",4,"13-02-11 15:17",5.95,"15640","United Kingdom",23.8
"569670","23318","BOX OF 6 MINI VINTAGE CRACKERS",2,"05-10-11 13:47",2.49,"14730","United Kingdom",4.98
"576186","22726","ALARM CLOCK BAKELIKE GREEN",8,"14-11-11 11:25",3.75,"14735","United Kingdom",30.0
"576088","22993","SET OF 4 PANTRY JELLY MOULDS",8,"14-11-11 8:41",1.48,"17450","United Kingdom",11.84
"574478","23092","LARGE ANTIQUE WHITE PHOTO FRAME",6,"04-11-11 12:27",7.9,"17203","United Kingdom",47.4
"579540","23570","TRADITIONAL PICK UP STICKS GAME",12,"30-11-11 10:11",1.25,"13658","United Kingdom",15.0
"548650","21175","GIN + TONIC DIET METAL SIGN",12,"01-04-11 13:22",2.55,"14852","United Kingdom",30.6
"549316","22352","LUNCH BOX WITH CUTLERY RETROSPOT",12,"08-04-11 9:54",2.55,"12705","Germany",30.6
"551984","22681","FRENCH BLUE METAL DOOR SIGN 6",10,"05-05-11 14:37",1.25,"15841","United Kingdom",12.5
"538008","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,"09-12-10 12:17",2.95,"12683","France",17.7
"576093","85071A","BLUE CHARLIE+LOLA PERSONAL DOORSIGN",24,"14-11-11 9:05",0.39,"17744","United Kingdom",9.36
"539466","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"19-12-10 12:46",1.65,"12668","Germany",19.8
"571034","22423","REGENCY CAKESTAND 3 TIER",3,"13-10-11 12:47",12.75,"12359","Cyprus",38.25
"546774","21454","PAINTED PINK RABBIT",4,"16-03-11 15:45",0.85,"14505","United Kingdom",3.4
"539014","M","Manual",48,"15-12-10 13:37",0.32,"17692","United Kingdom",15.36
"550297","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",5,"15-04-11 15:58",2.95,"14056","United Kingdom",14.75
"569736","23314","VINTAGE CHRISTMAS TABLECLOTH",2,"06-10-11 10:44",12.5,"14317","United Kingdom",25.0
"574892","23394","POSTE FRANCE CUSHION COVER",5,"07-11-11 14:40",3.75,"14700","United Kingdom",18.75
"554820","23203","JUMBO BAG DOILEY PATTERNS",10,"26-05-11 14:09",1.95,"15622","United Kingdom",19.5
"554306","84997A","CHILDRENS CUTLERY POLKADOT GREEN",4,"23-05-11 14:59",4.15,"15734","United Kingdom",16.6
"547102","47559B","TEA TIME OVEN GLOVE",10,"21-03-11 10:41",1.25,"14245","United Kingdom",12.5
"545303","22918","HERB MARKER PARSLEY",12,"01-03-11 12:48",0.65,"15319","United Kingdom",7.8
"573338","22563","HAPPY STENCIL CRAFT",2,"30-10-11 11:47",1.25,"14546","United Kingdom",2.5
"578631","22112","CHOCOLATE HOT WATER BOTTLE",3,"24-11-11 16:20",4.95,"14805","United Kingdom",14.85
"552064","21376","LARGE  TALL CAMPHOR WOOD TOADSTOOL",4,"06-05-11 11:05",5.45,"15874","United Kingdom",21.8
"571221","23470","CARD HOLDER LOVE BIRD LARGE",2,"14-10-11 13:35",6.25,"16416","United Kingdom",12.5
"567211","23288","GREEN VINTAGE SPOT BEAKER",6,"19-09-11 11:02",0.85,"14159","United Kingdom",5.1
"545910","21975","PACK OF 60 DINOSAUR CAKE CASES",24,"08-03-11 10:04",0.55,"14586","United Kingdom",13.2
"561650","22086","PAPER CHAIN KIT 50'S CHRISTMAS",6,"28-07-11 15:31",2.95,"15329","United Kingdom",17.7
"537659","22189","CREAM HEART CARD HOLDER",1008,"07-12-10 16:43",2.31,"18102","United Kingdom",2328.48
"560106","21222","SET/4 BADGES BEETLES",10,"14-07-11 20:01",1.25,"17554","United Kingdom",12.5
"555010","21272","SALLE DE BAIN HOOK",144,"31-05-11 10:38",1.48,"17450","United Kingdom",213.12
"555164","23174","REGENCY SUGAR BOWL GREEN",72,"01-06-11 10:24",3.75,"14646","Netherlands",270.0
"569228","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,"02-10-11 14:47",3.75,"15547","United Kingdom",3.75
"574701","21745","GAOLERS KEYS DECORATIVE GARDEN",1,"06-11-11 13:54",3.75,"15426","United Kingdom",3.75
"568188","23349","ROLL WRAP VINTAGE CHRISTMAS",1,"25-09-11 14:33",1.25,"16049","United Kingdom",1.25
"562146","85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,"03-08-11 10:45",2.08,"17675","United Kingdom",20.8
"579458","84978","HANGING HEART JAR T-LIGHT HOLDER",6,"29-11-11 14:38",1.25,"16549","United Kingdom",7.5
"570877","23203","JUMBO BAG VINTAGE DOILY",20,"13-10-11 8:27",2.08,"16523","United Kingdom",41.6
"556815","23031","DRAWER KNOB CRACKLE GLAZE PINK",6,"15-06-11 8:36",1.65,"14852","United Kingdom",9.9
"557064","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",2,"16-06-11 15:07",4.95,"13263","United Kingdom",9.9
"565331","22699","ROSES REGENCY TEACUP AND SAUCER",1,"02-09-11 13:59",2.95,"16674","United Kingdom",2.95
"571054","21993","FLORAL FOLK STATIONERY SET",1,"13-10-11 13:58",1.25,"14234","United Kingdom",1.25
"559199","23235","STORAGE TIN VINTAGE LEAF",12,"07-07-11 10:28",2.89,"15288","United Kingdom",34.68
"563288","23206","LUNCH BAG APPLE DESIGN",20,"15-08-11 12:53",1.65,"12656","France",33.0
"575609","85123A","WHITE HANGING HEART T-LIGHT HOLDER",8,"10-11-11 12:40",2.95,"17243","United Kingdom",23.6
"571409","20696","FLORAL SOFT CAR TOY",4,"17-10-11 12:25",3.75,"14911","EIRE",15.0
"557782","23112","PARISIENNE CURIO CABINET",2,"22-06-11 15:41",7.5,"14640","United Kingdom",15.0
"571464","22167","OVAL WALL MIRROR DIAMANTE",3,"17-10-11 14:28",9.95,"14805","United Kingdom",29.85
"555848","71053","WHITE METAL LANTERN",4,"07-06-11 13:31",3.75,"16081","United Kingdom",15.0
"566599","22991","GIRAFFE WOODEN RULER",2,"13-09-11 15:37",1.95,"15998","United Kingdom",3.9
"579792","21914","BLUE HARMONICA IN BOX",12,"30-11-11 15:43",1.25,"12714","France",15.0
"579846","20971","PINK BLUE FELT CRAFT TRINKET BOX",12,"30-11-11 16:22",1.25,"12921","United Kingdom",15.0
"571715","23424","GINGHAM RECIPE BOOK BOX",1,"18-10-11 17:04",4.95,"17576","United Kingdom",4.95
"560504","21213","PACK OF 72 SKULL CAKE CASES",48,"19-07-11 11:47",0.55,"13081","United Kingdom",26.4
"576881","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",48,"16-11-11 17:10",2.55,"14673","United Kingdom",122.4
"540458","22634","CHILDS BREAKFAST SET SPACEBOY",2,"07-01-11 12:28",9.95,"12501","Germany",19.9
"579518","82494L","WOODEN FRAME ANTIQUE WHITE",1,"29-11-11 18:05",2.95,"12748","United Kingdom",2.95
"548987","21067","VINTAGE RED TEATIME MUG",3,"05-04-11 12:50",1.25,"14535","United Kingdom",3.75
"555094","21248","DOOR HANGER  MUM + DADS ROOM",12,"31-05-11 13:17",1.45,"13398","United Kingdom",17.4
"551414","22670","FRENCH WC SIGN BLUE METAL",12,"28-04-11 13:35",1.25,"15622","United Kingdom",15.0
"572216","23028","DRAWER KNOB CRACKLE GLAZE BLUE",2,"21-10-11 12:56",1.65,"16015","United Kingdom",3.3
"553172","23050","RECYCLED ACAPULCO MAT GREEN",4,"13-05-11 17:15",8.25,"14031","United Kingdom",33.0
"577698","22477","WATERING CAN GARDEN MARKER",1,"21-11-11 12:05",1.25,"14963","United Kingdom",1.25
"553830","21932","SCANDINAVIAN PAISLEY PICNIC BAG",20,"19-05-11 11:32",1.65,"17871","United Kingdom",33.0
"550272","22419","LIPSTICK PEN RED",250,"15-04-11 12:14",0.36,"18079","United Kingdom",90.0
"578331","21993","FLORAL FOLK STATIONERY SET",12,"24-11-11 8:44",1.25,"14911","EIRE",15.0
"569683","23321","SMALL WHITE HEART OF WICKER",1,"05-10-11 14:39",1.65,"15953","United Kingdom",1.65
"577938","21615","4 LAVENDER BOTANICAL DINNER CANDLES",2,"22-11-11 12:07",1.25,"15525","United Kingdom",2.5
"554922","22728","ALARM CLOCK BAKELIKE PINK",12,"27-05-11 12:47",3.75,"14735","United Kingdom",45.0
