InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,CohortMonth,CohortIndex,Region
579634,23576,SNACK TRAY RED VINTAGE DOILY,8,30-11-11 12:18,1.95,12598,France,15.6,2011-11,2011-02,9,International
581395,22442,GROW YOUR OWN FLOWERS SET OF 3,3,08-12-11 13:18,1.95,16892,United Kingdom,5.85,2011-12,2011-06,6,UK
542590,22969,HOMEMADE JAM SCENTED CANDLES,12,28-01-11 16:18,1.45,17920,United Kingdom,17.4,2011-01,2011-01,0,UK
578921,22956,36 FOIL HEART CAKE CASES,1,27-11-11 11:57,2.1,13596,United Kingdom,2.1,2011-11,2011-11,0,UK
551290,47566,PARTY BUNTING,50,27-04-11 14:25,4.15,13854,United Kingdom,207.5,2011-04,2011-01,3,UK
542354,22690,DOORMAT HOME SWEET HOME BLUE,2,27-01-11 12:19,7.95,14709,United Kingdom,15.9,2011-01,2011-01,0,UK
581486,23352,ROLL WRAP 50'S RED CHRISTMAS,12,09-12-11 9:38,1.25,17001,United Kingdom,15,2011-12,2011-03,9,UK
569846,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,06-10-11 13:42,0.55,13422,United Kingdom,13.2,2011-10,2011-10,0,UK
577438,22273,FELTCRAFT DOLL MOLLY,1,20-11-11 11:09,2.95,18118,United Kingdom,2.95,2011-11,2010-12,11,UK
567182,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,18-09-11 15:21,0.55,13334,United Kingdom,13.2,2011-09,2011-02,7,UK
562711,21907,I'M ON HOLIDAY METAL SIGN,1,08-08-11 14:53,2.1,16788,United Kingdom,2.1,2011-08,2011-03,5,UK
563741,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,19-08-11 8:57,1.95,14759,United Kingdom,23.4,2011-08,2011-04,4,UK
576066,79321,CHILLI LIGHTS,1,13-11-11 15:44,5.75,16898,United Kingdom,5.75,2011-11,2011-06,5,UK
556248,22919,HERB MARKER MINT,12,09-06-11 16:33,0.65,15681,United Kingdom,7.8,2011-06,2011-03,3,UK
538634,22732,3D VINTAGE CHRISTMAS STICKERS,8,13-12-10 13:28,1.25,14085,United Kingdom,10,2010-12,2010-12,0,UK
566079,20679,EDWARDIAN PARASOL RED,6,09-09-11 9:52,5.95,17593,United Kingdom,35.7,2011-09,2010-12,9,UK
570482,23266,SET OF 3 WOODEN STOCKING DECORATION,5,10-10-11 17:00,1.25,17459,United Kingdom,6.25,2011-10,2011-10,0,UK
555979,21907,I'M ON HOLIDAY METAL SIGN,5,08-06-11 11:18,2.1,15039,United Kingdom,10.5,2011-06,2010-12,6,UK
540248,22457,NATURAL SLATE HEART CHALKBOARD,6,05-01-11 15:57,2.95,15034,United Kingdom,17.7,2011-01,2010-12,1,UK
549563,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,1,10-04-11 14:02,3.75,14030,United Kingdom,3.75,2011-04,2011-04,0,UK
549247,21326,AGED GLASS SILVER T-LIGHT HOLDER,72,07-04-11 12:04,0.65,13752,United Kingdom,46.8,2011-04,2011-04,0,UK
579885,22279,POCKET BAG BLUE PAISLEY RED SPOT,3,30-11-11 17:37,1.25,15444,United Kingdom,3.75,2011-11,2011-10,1,UK
550495,82600,NO SINGING METAL SIGN,6,18-04-11 15:00,2.1,13769,United Kingdom,12.6,2011-04,2010-12,4,UK
544597,22744,MAKE YOUR OWN MONSOON CARD KIT,2,21-02-11 17:42,2.95,16014,United Kingdom,5.9,2011-02,2011-02,0,UK
575258,23058,CHRISTMAS HANGING SNOWFLAKE,6,09-11-11 12:00,0.79,13623,United Kingdom,4.74,2011-11,2011-03,8,UK
575895,21154,RED RETROSPOT OVEN GLOVE,2,11-11-11 14:50,1.25,17052,United Kingdom,2.5,2011-11,2011-11,0,UK
575678,23569,TRADTIONAL ALPHABET STAMP SET,4,10-11-11 15:23,4.95,16169,United Kingdom,19.8,2011-11,2011-09,2,UK
563935,23110,PARISIENNE KEY CABINET,2,21-08-11 16:24,5.75,15547,United Kingdom,11.5,2011-08,2010-12,8,UK
572129,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,21-10-11 9:25,1.65,17528,United Kingdom,19.8,2011-10,2011-09,1,UK
566024,23203,JUMBO BAG VINTAGE DOILY,10,08-09-11 12:51,2.08,13871,United Kingdom,20.8,2011-09,2011-03,6,UK
573144,22818,CARD CHRISTMAS VILLAGE,12,27-10-11 17:57,0.42,18035,United Kingdom,5.04,2011-10,2011-10,0,UK
577472,23350,ROLL WRAP VINTAGE SPOT,12,20-11-11 11:28,1.25,14503,United Kingdom,15,2011-11,2011-06,5,UK
552464,21829,DINOSAUR KEYRINGS ASSORTED,72,09-05-11 15:12,0.21,12726,France,15.12,2011-05,2010-12,5,International
548920,23232,WRAP VINTAGE PETALS  DESIGN,25,05-04-11 10:19,0.42,13018,United Kingdom,10.5,2011-04,2011-02,2,UK
572331,23352,ROLL WRAP 50'S RED CHRISTMAS,12,24-10-11 10:18,1.25,16491,United Kingdom,15,2011-10,2011-10,0,UK
576090,82581,TOILET METAL SIGN,96,14-11-11 8:56,0.74,17450,United Kingdom,71.04,2011-11,2011-01,10,UK
576696,23080,RED METAL BOX TOP SECRET,1,16-11-11 12:26,8.25,16669,United Kingdom,8.25,2011-11,2011-11,0,UK
555851,23163,REGENCY SUGAR TONGS,1,07-06-11 13:37,2.49,13050,United Kingdom,2.49,2011-06,2010-12,6,UK
549247,20802,SMALL GLASS SUNDAE DISH CLEAR,6,07-04-11 12:04,1.65,13752,United Kingdom,9.9,2011-04,2011-04,0,UK
579870,23283,DOORMAT VINTAGE LEAF,2,30-11-11 16:47,8.25,12437,France,16.5,2011-11,2011-05,6,International
547327,22990,COTTON APRON PANTRY DESIGN,2,22-03-11 11:28,4.95,12681,France,9.9,2011-03,2010-12,3,International
574587,22956,36 FOIL HEART CAKE CASES,6,06-11-11 10:29,2.1,14936,Channel Islands,12.6,2011-11,2011-03,8,International
573381,71038,WHITE HANGING BEADS CANDLE HOLDER,1,30-10-11 14:05,5.45,17590,United Kingdom,5.45,2011-10,2011-10,0,UK
546899,22663,JUMBO BAG DOLLY GIRL DESIGN,30,17-03-11 18:27,1.65,14298,United Kingdom,49.5,2011-03,2010-12,3,UK
559471,22685,FRENCH BLUE METAL DOOR SIGN 0,10,08-07-11 13:39,1.25,17512,United Kingdom,12.5,2011-07,2011-03,4,UK
538660,22451,SILK PURSE BABUSHKA RED,12,13-12-10 15:37,3.35,15808,United Kingdom,40.2,2010-12,2010-12,0,UK
554278,22548,HEADS AND TAILS SPORTING FUN,3,23-05-11 13:25,1.25,13831,United Kingdom,3.75,2011-05,2011-05,0,UK
572209,23554,LANDMARK FRAME OXFORD STREET,300,21-10-11 12:08,10.95,18102,United Kingdom,3285,2011-10,2010-12,10,UK
562569,22384,LUNCH BAG PINK POLKADOT,3,07-08-11 12:05,1.65,17323,United Kingdom,4.95,2011-08,2011-05,3,UK
575201,22896,PEG BAG APPLES DESIGN,50,09-11-11 9:52,2.1,13629,United Kingdom,105,2011-11,2011-07,4,UK
550957,21175,GIN + TONIC DIET METAL SIGN,1,21-04-11 16:37,2.55,18283,United Kingdom,2.55,2011-04,2011-01,3,UK
570672,21039,RED RETROSPOT SHOPPING BAG,6,11-10-11 14:52,2.55,12536,France,15.3,2011-10,2011-10,0,International
547667,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,24-03-11 13:25,2.95,16700,United Kingdom,17.7,2011-03,2010-12,3,UK
560989,22049,WRAP CHRISTMAS SCREEN PRINT,25,22-07-11 13:20,0.42,15704,United Kingdom,10.5,2011-07,2011-05,2,UK
559679,22620,4 TRADITIONAL SPINNING TOPS,12,11-07-11 14:46,1.45,15265,United Kingdom,17.4,2011-07,2011-04,3,UK
580955,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,06-12-11 14:22,1.45,12442,Spain,17.4,2011-12,2011-12,0,International
580305,21742,LARGE ROUND WICKER PLATTER,1,02-12-11 14:26,5.95,12970,United Kingdom,5.95,2011-12,2011-12,0,UK
556579,22077,6 RIBBONS RUSTIC CHARM,12,13-06-11 14:16,1.65,15069,United Kingdom,19.8,2011-06,2011-06,0,UK
542221,48187,DOORMAT NEW ENGLAND,2,26-01-11 12:40,7.95,14978,United Kingdom,15.9,2011-01,2011-01,0,UK
546127,21535,RED RETROSPOT SMALL MILK JUG,12,09-03-11 14:57,2.55,17730,United Kingdom,30.6,2011-03,2011-03,0,UK
573888,82583,HOT BATHS METAL SIGN,36,01-11-11 13:43,2.1,17696,United Kingdom,75.6,2011-11,2011-07,4,UK
549298,22652,TRAVEL SEWING KIT,10,08-04-11 8:20,1.65,13015,United Kingdom,16.5,2011-04,2011-04,0,UK
565451,22383,LUNCH BAG SUKI DESIGN,10,04-09-11 15:37,1.65,15365,United Kingdom,16.5,2011-09,2011-09,0,UK
569555,20727,LUNCH BAG  BLACK SKULL.,10,05-10-11 8:17,1.65,17728,United Kingdom,16.5,2011-10,2011-09,1,UK
573584,22189,CREAM HEART CARD HOLDER,36,31-10-11 14:36,3.39,16705,United Kingdom,122.04,2011-10,2010-12,10,UK
550317,22607,WOODEN ROUNDERS GARDEN SET,2,17-04-11 11:56,9.95,15172,United Kingdom,19.9,2011-04,2011-04,0,UK
568103,23256,CHILDRENS CUTLERY SPACEBOY,4,23-09-11 15:45,4.15,12518,Germany,16.6,2011-09,2011-08,1,International
552769,22212,FOUR HOOK  WHITE LOVEBIRDS,2,11-05-11 11:47,2.1,16241,United Kingdom,4.2,2011-05,2011-01,4,UK
545398,22726,ALARM CLOCK BAKELIKE GREEN,8,02-03-11 11:43,3.75,13722,United Kingdom,30,2011-03,2011-03,0,UK
564191,21991,BOHEMIAN COLLAGE STATIONERY SET,1,23-08-11 16:16,1.25,17315,United Kingdom,1.25,2011-08,2010-12,8,UK
547071,22980,PANTRY SCRUBBING BRUSH,12,20-03-11 13:59,1.65,12693,Germany,19.8,2011-03,2011-03,0,International
578931,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,27-11-11 12:40,0.85,16942,United Kingdom,0.85,2011-11,2011-04,7,UK
568697,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,28-09-11 14:57,3.25,16281,United Kingdom,39,2011-09,2011-09,0,UK
570410,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2,10-10-11 13:04,0.39,16776,United Kingdom,0.78,2011-10,2011-10,0,UK
552852,22138,BAKING SET 9 PIECE RETROSPOT,2,11-05-11 15:08,4.95,16712,United Kingdom,9.9,2011-05,2011-03,2,UK
561894,20974,12 PENCILS SMALL TUBE SKULL,1,31-07-11 15:00,0.65,14456,United Kingdom,0.65,2011-07,2011-07,0,UK
577258,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,18-11-11 12:27,4.95,16764,United Kingdom,4.95,2011-11,2011-07,4,UK
556954,21314,SMALL GLASS HEART TRINKET POT,8,16-06-11 8:38,2.1,15585,United Kingdom,16.8,2011-06,2011-06,0,UK
557397,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,20-06-11 11:23,1.65,17897,United Kingdom,1.65,2011-06,2010-12,6,UK
569136,22884,NUMBER TILE VINTAGE FONT 5,1,30-09-11 14:41,1.95,15834,United Kingdom,1.95,2011-09,2011-03,6,UK
577728,22379,RECYCLING BAG RETROSPOT,3,21-11-11 12:52,2.1,17811,United Kingdom,6.3,2011-11,2011-01,10,UK
575923,23202,JUMBO BAG VINTAGE LEAF,10,11-11-11 17:11,2.08,17069,United Kingdom,20.8,2011-11,2011-04,7,UK
575726,22941,CHRISTMAS LIGHTS 10 REINDEER,1,10-11-11 19:12,8.5,16791,United Kingdom,8.5,2011-11,2011-01,10,UK
538518,21872,GLAMOROUS  MUG,1,12-12-10 16:14,1.25,14505,United Kingdom,1.25,2010-12,2010-12,0,UK
581334,23548,WRAP MAGIC FOREST,25,08-12-11 12:07,0.42,17841,United Kingdom,10.5,2011-12,2010-12,12,UK
543111,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,03-02-11 12:44,3.75,15719,United Kingdom,7.5,2011-02,2011-01,1,UK
560690,22383,LUNCH BAG SUKI DESIGN,10,20-07-11 12:00,1.65,16807,United Kingdom,16.5,2011-07,2011-03,4,UK
569528,23439,HAND WARMER RED LOVE HEART,5,04-10-11 14:53,2.1,16242,United Kingdom,10.5,2011-10,2011-10,0,UK
568061,23199,JUMBO BAG APPLES,1,23-09-11 13:12,2.08,16910,United Kingdom,2.08,2011-09,2011-09,0,UK
537606,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,07-12-10 13:16,2.95,15002,United Kingdom,56.05,2010-12,2010-12,0,UK
568781,23160,REGENCY TEA SPOON,120,29-09-11 8:28,1.04,14952,United Kingdom,124.8,2011-09,2011-02,7,UK
570646,21733,RED HANGING HEART T-LIGHT HOLDER,6,11-10-11 12:49,2.95,12824,United Kingdom,17.7,2011-10,2011-10,0,UK
556041,20711,JUMBO BAG TOYS,2,08-06-11 12:44,2.08,17954,United Kingdom,4.16,2011-06,2011-01,5,UK
574575,22571,ROCKING HORSE RED CHRISTMAS,34,04-11-11 17:03,0.85,14971,United Kingdom,28.9,2011-11,2011-10,1,UK
557129,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,16-06-11 19:59,4.15,17841,United Kingdom,4.15,2011-06,2010-12,6,UK
573576,23308,SET OF 60 VINTAGE LEAF CAKE CASES,1,31-10-11 14:09,1.25,14096,United Kingdom,1.25,2011-10,2011-09,1,UK
563026,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,11-08-11 14:04,2.08,15747,United Kingdom,20.8,2011-08,2011-06,2,UK
554104,22654,DELUXE SEWING KIT,6,22-05-11 14:03,5.95,12705,Germany,35.7,2011-05,2010-12,5,International
574898,23439,HAND WARMER RED LOVE HEART,8,07-11-11 15:07,2.1,16242,United Kingdom,16.8,2011-11,2011-10,1,UK
539322,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1,16-12-10 19:22,2.55,14713,United Kingdom,2.55,2010-12,2010-12,0,UK
560790,22423,REGENCY CAKESTAND 3 TIER,16,21-07-11 10:29,10.95,14051,United Kingdom,175.2,2011-07,2010-12,7,UK
576909,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,17-11-11 9:49,3.75,12471,Germany,15,2011-11,2010-12,11,International
561874,21034,REX CASH+CARRY JUMBO SHOPPER,1,31-07-11 12:02,0.95,16255,United Kingdom,0.95,2011-07,2010-12,7,UK
571240,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,14-10-11 14:55,3.75,12562,France,15,2011-10,2011-06,4,International
576345,22818,CARD CHRISTMAS VILLAGE,12,14-11-11 15:37,0.42,12374,Austria,5.04,2011-11,2011-11,0,International
574544,21880,RED RETROSPOT TAPE,24,04-11-11 14:49,0.65,17084,United Kingdom,15.6,2011-11,2011-11,0,UK
537813,22834,HAND WARMER BABUSHKA DESIGN,24,08-12-10 13:38,2.1,18259,United Kingdom,50.4,2010-12,2010-12,0,UK
543587,21500,PINK POLKADOT WRAP,25,10-02-11 11:39,0.42,12561,Germany,10.5,2011-02,2011-02,0,International
572321,23469,CARD HOLDER LOVE BIRD SMALL,6,24-10-11 8:59,4.15,15592,United Kingdom,24.9,2011-10,2011-10,0,UK
556751,22625,RED KITCHEN SCALES,12,14-06-11 12:09,7.65,15251,United Kingdom,91.8,2011-06,2011-04,2,UK
571837,23082,SET 6 PAPER TABLE LANTERN HEARTS,2,19-10-11 12:11,3.75,16470,United Kingdom,7.5,2011-10,2010-12,10,UK
549548,21714,CITRONELLA CANDLE GARDEN POT,2,10-04-11 11:35,1.25,13548,United Kingdom,2.5,2011-04,2011-04,0,UK
569848,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,06-10-11 13:48,0.85,16316,United Kingdom,10.2,2011-10,2011-05,5,UK
566537,22729,ALARM CLOCK BAKELIKE ORANGE,4,13-09-11 11:34,3.75,13767,United Kingdom,15,2011-09,2011-01,8,UK
554325,23079,TOADSTOOL BEDSIDE LIGHT,2,23-05-11 15:38,8.95,12621,Germany,17.9,2011-05,2010-12,5,International
569219,22662,LUNCH BAG DOLLY GIRL DESIGN,2,02-10-11 13:01,1.65,13558,United Kingdom,3.3,2011-10,2011-10,0,UK
549901,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,12-04-11 16:17,1.25,17180,United Kingdom,30,2011-04,2011-01,3,UK
565114,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,01-09-11 11:15,0.83,13588,United Kingdom,9.96,2011-09,2011-07,2,UK
543459,22540,MINI JIGSAW CIRCUS PARADE,24,08-02-11 13:28,0.42,12599,France,10.08,2011-02,2011-02,0,International
570218,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,09-10-11 12:20,2.95,16873,United Kingdom,35.4,2011-10,2010-12,10,UK
577402,22505,MEMO BOARD COTTAGE DESIGN,3,20-11-11 10:11,4.95,15465,United Kingdom,14.85,2011-11,2010-12,11,UK
572764,22360,GLASS JAR ENGLISH CONFECTIONERY,12,26-10-11 9:58,2.95,15110,United Kingdom,35.4,2011-10,2011-10,0,UK
568896,22727,ALARM CLOCK BAKELIKE RED,1,29-09-11 13:13,3.75,16361,United Kingdom,3.75,2011-09,2011-09,0,UK
547379,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,22-03-11 15:13,2.95,12720,Germany,17.7,2011-03,2010-12,3,International
577228,23008,DOLLY GIRL BABY GIFT SET,1,18-11-11 12:07,16.95,12391,Cyprus,16.95,2011-11,2011-11,0,International
566326,22698,PINK REGENCY TEACUP AND SAUCER,6,12-09-11 12:11,2.95,16211,United Kingdom,17.7,2011-09,2011-09,0,UK
571556,21238,RED RETROSPOT CUP,8,18-10-11 9:24,0.85,12662,Germany,6.8,2011-10,2010-12,10,International
540980,84378,SET OF 3 HEART COOKIE CUTTERS,5,12-01-11 15:22,1.25,14514,United Kingdom,6.25,2011-01,2011-01,0,UK
545883,85180A,RED HEARTS LIGHT CHAIN,3,07-03-11 15:40,4.65,15974,United Kingdom,13.95,2011-03,2011-03,0,UK
571067,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,13-10-11 15:08,2.95,16793,United Kingdom,17.7,2011-10,2011-10,0,UK
569402,22457,NATURAL SLATE HEART CHALKBOARD,6,04-10-11 9:00,2.95,12413,France,17.7,2011-10,2011-01,9,International
538353,84596F,SMALL MARSHMALLOWS PINK BOWL,72,10-12-10 15:31,1.06,13798,United Kingdom,76.32,2010-12,2010-12,0,UK
563638,22407,MONEY BOX FIRST AID DESIGN,1,18-08-11 10:36,1.25,15311,United Kingdom,1.25,2011-08,2010-12,8,UK
564537,23203,JUMBO BAG VINTAGE DOILY,1,25-08-11 15:18,2.08,15550,United Kingdom,2.08,2011-08,2011-06,2,UK
544931,48111,DOORMAT 3 SMILEY CATS,2,24-02-11 18:59,7.95,13501,Switzerland,15.9,2011-02,2011-02,0,International
538715,22605,WOODEN CROQUET GARDEN SET,2,14-12-10 11:03,14.95,14907,United Kingdom,29.9,2010-12,2010-12,0,UK
576053,22633,HAND WARMER UNION JACK,4,13-11-11 14:53,2.1,16726,United Kingdom,8.4,2011-11,2010-12,11,UK
560991,23292,SPACEBOY CHILDRENS CUP,8,22-07-11 13:29,1.25,12438,Norway,10,2011-07,2011-07,0,International
562128,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,03-08-11 9:07,5.45,16150,United Kingdom,16.35,2011-08,2010-12,8,UK
540999,22511,RETROSPOT BABUSHKA DOORSTOP,24,13-01-11 10:08,1.25,13694,United Kingdom,30,2011-01,2010-12,1,UK
547556,21473,SWEETHEART CREAM STEEL TABLE RECT,1,23-03-11 16:45,19.95,17250,United Kingdom,19.95,2011-03,2011-03,0,UK
569219,22423,REGENCY CAKESTAND 3 TIER,1,02-10-11 13:01,12.75,13558,United Kingdom,12.75,2011-10,2011-10,0,UK
565421,21469,POLKA DOT RAFFIA FOOD COVER,1,04-09-11 12:10,3.75,16744,United Kingdom,3.75,2011-09,2011-07,2,UK
546155,82552,WASHROOM METAL SIGN,12,10-03-11 8:29,1.45,15632,United Kingdom,17.4,2011-03,2011-03,0,UK
575481,21935,SUKI  SHOULDER BAG,10,09-11-11 16:28,1.65,15679,United Kingdom,16.5,2011-11,2011-11,0,UK
572317,23557,LANDMARK FRAME BAKER STREET,1,23-10-11 16:13,12.5,14629,United Kingdom,12.5,2011-10,2011-10,0,UK
537023,22457,NATURAL SLATE HEART CHALKBOARD,1,03-12-10 16:02,2.95,16725,United Kingdom,2.95,2010-12,2010-12,0,UK
572283,85049G,CHOCOLATE BOX RIBBONS,2,23-10-11 11:42,1.25,15000,United Kingdom,2.5,2011-10,2011-10,0,UK
570680,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,11-10-11 15:36,8.25,13969,United Kingdom,8.25,2011-10,2010-12,10,UK
572911,22339,CHRISTMAS TREE PAINTED ZINC,20,26-10-11 16:03,0.19,16345,United Kingdom,3.8,2011-10,2011-10,0,UK
556109,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,09-06-11 7:53,2.95,13741,United Kingdom,17.7,2011-06,2011-06,0,UK
578099,22467,GUMBALL COAT RACK,6,23-11-11 8:05,2.55,12452,Switzerland,15.3,2011-11,2011-11,0,International
543482,22926,IVORY GIANT GARDEN THERMOMETER,2,08-02-11 17:16,5.95,17881,United Kingdom,11.9,2011-02,2011-02,0,UK
570374,84247E,PACK OF 12 CHRISTMAS FUN CARDS,2,10-10-11 12:34,2.95,14719,United Kingdom,5.9,2011-10,2011-04,6,UK
560723,23066,SMALL DECO JEWELLERY STAND,2,20-07-11 13:53,8.25,16464,United Kingdom,16.5,2011-07,2011-07,0,UK
537133,22150,3 STRIPEY MICE FELTCRAFT,1,05-12-10 12:29,1.95,18156,United Kingdom,1.95,2010-12,2010-12,0,UK
579946,22093,MOTORING TISSUE BOX,6,01-12-11 10:44,0.39,15993,United Kingdom,2.34,2011-12,2011-10,2,UK
548987,84988,SET OF 72 PINK HEART PAPER DOILIES,2,05-04-11 12:50,1.45,14535,United Kingdom,2.9,2011-04,2011-04,0,UK
542420,22644,CERAMIC CHERRY CAKE MONEY BANK,4,27-01-11 18:05,1.45,17180,United Kingdom,5.8,2011-01,2011-01,0,UK
550313,22365,DOORMAT RESPECTABLE HOUSE,4,17-04-11 11:21,7.95,12681,France,31.8,2011-04,2010-12,4,International
554974,22606,WOODEN SKITTLES GARDEN SET,4,27-05-11 17:14,12.75,14031,United Kingdom,51,2011-05,2010-12,5,UK
559028,22355,CHARLOTTE BAG SUKI DESIGN,20,05-07-11 14:27,0.85,12839,United Kingdom,17,2011-07,2010-12,7,UK
550322,22199,FRYING PAN RED RETROSPOT,1,17-04-11 12:53,4.25,14524,United Kingdom,4.25,2011-04,2010-12,4,UK
556284,22423,REGENCY CAKESTAND 3 TIER,1,10-06-11 8:54,12.75,17115,United Kingdom,12.75,2011-06,2011-04,2,UK
560453,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,19-07-11 9:52,2.55,13209,United Kingdom,15.3,2011-07,2011-01,6,UK
581134,21454,PAINTED PINK RABBIT,6,07-12-11 13:12,0.85,16368,United Kingdom,5.1,2011-12,2011-11,1,UK
538108,21802,CHRISTMAS TREE HEART DECORATION,36,09-12-10 15:23,0.42,17456,United Kingdom,15.12,2010-12,2010-12,0,UK
567973,23298,SPOTTY BUNTING,6,23-09-11 10:17,4.95,13994,United Kingdom,29.7,2011-09,2011-09,0,UK
567661,22633,HAND WARMER UNION JACK,1,21-09-11 15:06,2.1,13959,United Kingdom,2.1,2011-09,2010-12,9,UK
576255,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"""" SIGN""",2,14-11-11 14:09,0.39,15993,United Kingdom,0.78,2011-11,2011-10,1,UK
570255,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,18,10-10-11 9:41,2.89,17648,United Kingdom,52.02,2011-10,2011-04,6,UK
538370,21155,RED RETROSPOT PEG BAG,2,12-12-10 11:06,2.1,16923,United Kingdom,4.2,2010-12,2010-12,0,UK
548557,21243,PINK  POLKADOT PLATE,8,01-04-11 9:56,1.69,15018,United Kingdom,13.52,2011-04,2011-04,0,UK
581192,22305,COFFEE MUG PINK PAISLEY DESIGN,12,07-12-11 17:05,2.55,15883,United Kingdom,30.6,2011-12,2011-12,0,UK
562716,22904,CALENDAR PAPER CUT DESIGN,6,08-08-11 15:35,2.95,14257,United Kingdom,17.7,2011-08,2011-01,7,UK
543371,22469,HEART OF WICKER SMALL,4,07-02-11 14:53,1.65,14048,United Kingdom,6.6,2011-02,2011-02,0,UK
575192,22619,SET OF 6 SOLDIER SKITTLES,24,09-11-11 9:32,3.75,16205,United Kingdom,90,2011-11,2011-06,5,UK
563572,23077,DOUGHNUT LIP GLOSS,40,17-08-11 15:00,1.25,16734,United Kingdom,50,2011-08,2011-08,0,UK
542621,37501,TEA TIME TEA SET IN GIFT BOX,3,31-01-11 9:05,6.95,12528,Germany,20.85,2011-01,2011-01,0,International
554513,22713,CARD I LOVE LONDON,12,24-05-11 15:56,0.42,14057,United Kingdom,5.04,2011-05,2010-12,5,UK
572867,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,26-10-11 13:19,0.85,14598,United Kingdom,1.7,2011-10,2011-10,0,UK
543011,22469,HEART OF WICKER SMALL,12,02-02-11 13:25,1.65,15270,United Kingdom,19.8,2011-02,2011-02,0,UK
575685,23541,WALL ART CLASSIC PUDDINGS,12,10-11-11 15:57,7.45,15694,United Kingdom,89.4,2011-11,2010-12,11,UK
561029,22386,JUMBO BAG PINK POLKADOT,10,24-07-11 11:25,2.08,12490,France,20.8,2011-07,2011-01,6,International
560449,23028,DRAWER KNOB CRACKLE GLAZE BLUE,12,19-07-11 9:31,1.65,14732,United Kingdom,19.8,2011-07,2011-03,4,UK
541491,15044D,RED PAPER PARASOL,6,18-01-11 14:04,2.95,12510,Spain,17.7,2011-01,2011-01,0,International
544455,84562A,PINK/WHITE RIBBED MELAMINE JUG,1,20-02-11 13:18,7.95,13097,United Kingdom,7.95,2011-02,2011-01,1,UK
556258,POST,POSTAGE,3,09-06-11 17:48,18,12694,France,54,2011-06,2011-06,0,International
564734,82482,WOODEN PICTURE FRAME WHITE FINISH,2,28-08-11 13:32,2.55,12484,Spain,5.1,2011-08,2011-01,7,International
537022,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,6,03-12-10 15:45,4.25,12725,Italy,25.5,2010-12,2010-12,0,International
579300,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,21,29-11-11 11:30,0.29,14667,United Kingdom,6.09,2011-11,2010-12,11,UK
565481,23240,SET OF 4 KNICK KNACK TINS DOILY,1,05-09-11 11:31,4.15,16891,United Kingdom,4.15,2011-09,2010-12,9,UK
571461,23086,ZINC  STAR T-LIGHT HOLDER,2,17-10-11 14:12,1.25,16932,United Kingdom,2.5,2011-10,2011-10,0,UK
550997,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,26-04-11 9:04,1.65,17735,United Kingdom,16.5,2011-04,2011-01,3,UK
568168,22580,ADVENT CALENDAR GINGHAM SACK,2,25-09-11 12:46,5.95,15799,United Kingdom,11.9,2011-09,2011-06,3,UK
576052,23292,SPACEBOY CHILDRENS CUP,3,13-11-11 14:48,1.25,15787,United Kingdom,3.75,2011-11,2011-10,1,UK
561803,22435,SET OF 9 HEART SHAPED BALLOONS,12,29-07-11 14:39,1.25,17926,United Kingdom,15,2011-07,2011-07,0,UK
536732,20674,GREEN POLKADOT BOWL,8,02-12-10 12:47,1.25,15544,United Kingdom,10,2010-12,2010-12,0,UK
